bar,date,time,csv_CMMA_S,computed_CMMA_S,csv_CMMA_M,computed_CMMA_M,csv_CMMA_L,computed_CMMA_L
8748,20251014,1200,-6.46907663,-19.71034712,-15.00730801,-21.47713218,-19.70014572,-18.69607163
8749,20251014,1300,-4.06979084,-12.6822653,-13.90308666,-19.97048188,-18.26156807,-17.3077531
8750,20251014,1400,-0.84416431,-2.645470075,-11.84364414,-17.1139362,-15.93920803,-15.06488816
8751,20251014,1500,6.83180904,20.79635151,-4.95629025,-7.22315058,-8.879529,-8.264166742
8752,20251014,1600,3.95719314,12.41629662,-7.7314682,-11.26279205,-11.13637543,-10.44231197
8753,20251014,1700,5.84440899,18.0111207,-5.63633823,-8.221018178,-8.78401279,-8.183162583
8754,20251014,1800,5.73977709,17.71769886,-5.18693972,-7.564332024,-8.0659256,-7.498939384
8755,20251014,1900,4.07819605,12.80323931,-6.17877865,-9.010980473,-8.84709263,-8.256311559
8756,20251014,2000,5.18996286,16.12533716,-4.32294464,-6.298213008,-6.80075359,-6.296354073
8757,20251014,2100,4.71234512,14.70598176,-3.61648583,-5.260919397,-5.87341642,-5.41269896
8758,20251014,2200,4.24465656,13.30388214,-3.11705208,-4.526600579,-5.16846991,-4.744059188
8759,20251014,2300,2.301332,7.308665587,-3.79803681,-5.527923572,-5.68298674,-5.245855171
8760,20251015,0000,1.2198838,3.887383597,-3.78495836,-5.508972688,-5.51347256,-5.091295619
8761,20251015,0100,-0.66522783,-2.109466252,-4.74239969,-6.913881114,-6.33724165,-5.890585286
8762,20251015,0200,-0.26157296,-0.8272303544,-4.20339012,-6.12435724,-5.66475058,-5.253842833
8763,20251015,0300,-4.05742455,-12.69349241,-7.51207733,-10.94724229,-8.86343956,-8.333457596
8764,20251015,0400,-2.25174117,-7.115556055,-5.72667646,-8.354991107,-7.08201265,-6.629376459
8765,20251015,0500,-1.62023556,-5.128671415,-5.06484318,-7.389214538,-6.35893774,-5.943012105
8766,20251015,0600,-1.40482593,-4.447877162,-4.71115494,-6.872010594,-5.8779664,-5.490475871
8767,20251015,0700,-0.60136235,-1.901893494,-3.95070791,-5.757370915,-4.98997688,-4.647011279
8768,20251015,0800,1.27145982,4.042196092,-2.13477206,-3.086600592,-3.04541731,-2.79048536
8769,20251015,0900,-0.32474113,-1.0259015,-3.6345787,-5.295665312,-4.42105627,-4.11947923
8770,20251015,1000,-1.45442677,-4.608231088,-4.70858383,-6.873170781,-5.42009115,-5.086872275
8771,20251015,1100,-2.74772406,-8.666125674,-6.04114676,-8.82119247,-6.67205715,-6.297894371
8772,20251015,1200,-3.26856232,-10.27749318,-6.66056538,-9.722843977,-7.22323608,-6.836050873
8773,20251015,1300,-4.22337532,-13.19037865,-7.80908298,-11.38620243,-8.27830696,-7.859134696
8774,20251015,1400,-5.43515635,-16.78681363,-9.04385185,-13.16033943,-9.38027859,-8.927655117
8775,20251015,1500,-6.02453136,-18.4839394,-9.88187122,-14.35577106,-10.16563797,-9.689996839
8776,20251015,1600,-5.51710558,-17.01014183,-9.70165634,-14.09961638,-10.08291626,-9.61504661
8777,20251015,1700,-2.75549841,-8.659677408,-7.44479322,-10.85658824,-7.84605265,-7.469823547
8778,20251015,1800,-0.9581241,-3.009695988,-6.00666428,-8.76864959,-6.44883299,-6.131800821
8779,20251015,1900,-1.06964254,-3.374618147,-6.5321269,-9.533928373,-7.04772472,-6.708787925
8780,20251015,2000,-1.21692741,-3.84889604,-6.9086585,-10.08268511,-7.55635929,-7.198963092
8781,20251015,2100,-1.85109496,-5.856202181,-7.68281746,-11.2056323,-8.56650448,-8.16877578
8782,20251015,2200,-2.21860194,-7.012742483,-8.0702858,-11.7690007,-9.28711319,-8.860489049
8783,20251015,2300,-1.31299114,-4.161751624,-7.19651318,-10.51106888,-8.74879646,-8.342927601
8784,20251016,0000,-2.53754568,-8.011742243,-8.24431801,-12.02883372,-10.14351082,-9.682344072
8785,20251016,0100,1.67989218,5.33031468,-3.89229631,-5.699553014,-6.19565678,-5.890953602
8786,20251016,0200,2.40371799,7.603830867,-2.60886717,-3.817315351,-5.27594805,-5.008722054
8787,20251016,0300,1.24375761,3.954548965,-3.1130445,-4.563960122,-6.01936436,-5.721646629
8788,20251016,0400,-0.46128717,-1.458007778,-4.47298145,-6.563453269,-7.58220434,-7.221252657
8789,20251016,0500,-0.31220597,-0.9853868185,-4.29605198,-6.305292961,-7.5669651,-7.206244286
8790,20251016,0600,3.04168034,9.588590018,-0.85908467,-1.247338283,-4.32941961,-4.09995916
8791,20251016,0700,-2.06304193,-6.521446459,-5.55864239,-8.154179981,-9.07065296,-8.64990388
8792,20251016,0800,-0.89480138,-2.831663554,-4.35020733,-6.386008537,-8.05411053,-7.673788424
8793,20251016,0900,0.50761539,1.622302019,-2.75664616,-4.044565075,-6.53461981,-6.215527892
8794,20251016,1000,1.77366543,5.629056927,-1.27707386,-1.863771857,-5.10935593,-4.848013713
8795,20251016,1100,1.02597225,3.264185113,-1.5380975,-2.248665467,-5.38091326,-5.108191283
8796,20251016,1200,1.48749983,4.724504801,-1.04081202,-1.515161848,-4.84614182,-4.595096844
8797,20251016,1300,-1.44844806,-4.587353271,-4.03977251,-5.930874931,-7.69552946,-7.328859852
8798,20251016,1400,-2.69748378,-8.506902952,-5.43219328,-7.968892386,-9.03374004,-8.613761012
8799,20251016,1500,-11.131567,-31.55155038,-13.87919235,-19.97969051,-17.20164299,-16.48121044
8800,20251016,1600,-7.09628868,-21.47044243,-10.71159172,-15.56227228,-14.20740414,-13.5891647
8801,20251016,1700,-10.19237137,-29.37901165,-14.54279137,-20.87815279,-17.99233818,-17.24246224
8802,20251016,1800,-7.54155731,-22.65007281,-12.54310703,-18.12231947,-16.30067062,-15.60488143
8803,20251016,1900,-8.57967567,-25.37501601,-14.11378384,-20.28453455,-17.97509575,-17.22154618
8804,20251016,2000,-8.85174561,-26.05981901,-15.18204021,-21.73186939,-19.23603058,-18.44026187
8805,20251016,2100,-4.64907265,-14.3684709,-12.24867535,-17.69874778,-16.74587059,-16.02864753
8806,20251016,2200,-6.18300533,-18.87114403,-14.58007526,-20.90806279,-19.20039749,-18.40172686
8807,20251016,2300,-2.82852697,-8.85834991,-12.51002979,-18.05536967,-17.53314018,-16.7851264
8808,20251017,0000,1.0020231,3.218487922,-9.5399189,-13.86574223,-15.0122509,-14.34815726
8809,20251017,0100,1.93782604,6.147717713,-9.00810528,-13.10548259,-14.83350754,-14.17492365
8810,20251017,0200,2.39172506,7.572045336,-8.0827055,-11.7760937,-14.24629307,-13.60767302
8811,20251017,0300,3.39889908,10.69392427,-6.87545919,-10.03114806,-13.38698769,-12.77848393
8812,20251017,0400,1.30226624,4.145269479,-8.2710619,-12.04868415,-14.97219276,-14.30549735
8813,20251017,0500,-0.54435176,-1.716039321,-9.68078136,-14.06867659,-16.53960419,-15.81702113
8814,20251017,0600,-7.830616,-23.4857626,-16.18643761,-23.06651679,-22.68745613,-21.77703996
8815,20251017,0700,-12.13020229,-33.6707045,-20.12903976,-28.16744573,-26.45500565,-25.45377042
8816,20251017,0800,-14.10840702,-37.42265819,-22.43827629,-30.99374178,-28.74224281,-27.69643692
8817,20251017,0900,-14.35959244,-37.82776148,-23.15437698,-31.83697223,-29.644907,-28.58092731
8818,20251017,1000,-11.84427261,-32.96827691,-21.64179611,-30.0111674,-28.62350845,-27.56726296
8819,20251017,1100,-6.04255819,-18.35419362,-17.28175926,-24.47222994,-25.13767052,-24.13964457
8820,20251017,1200,-6.12685347,-18.60835599,-18.04989815,-25.47193243,-26.08574486,-25.06325489
8821,20251017,1300,-2.42545033,-7.487016031,-15.51360035,-22.11066695,-24.12732124,-23.1421704
8822,20251017,1400,-3.89544821,-12.08286633,-17.65749359,-24.95264227,-26.21260262,-25.17880095
8823,20251017,1500,4.75905228,14.87390741,-10.40888596,-15.03267585,-20.01758766,-19.13160688
8824,20251017,1600,3.58586526,11.29186757,-11.77865601,-16.964335,-21.35811996,-20.43160957
8825,20251017,1700,4.08503675,12.80760608,-11.05841637,-15.9492143,-20.81521988,-19.90085064
8826,20251017,1800,4.55606651,14.23111617,-9.90616226,-14.31364046,-19.87624359,-18.98583019
8827,20251017,1900,2.97717738,9.419090711,-10.35521221,-14.95096482,-20.3503933,-19.44385153
8828,20251017,2000,4.54747009,14.19874991,-7.60176134,-11.00452127,-17.94797897,-17.11166931
8829,20251017,2100,4.75789881,14.82207016,-6.06665516,-8.778212829,-16.6235218,-15.82890441
8830,20251017,2200,2.80273819,8.868390719,-6.99969339,-10.13712579,-17.55129433,-16.72579425
8831,20251017,2300,-0.31481838,-0.9778834783,-9.06606865,-13.11805917,-19.52594757,-18.63839741
8832,20251018,0000,1.20124733,3.831999667,-6.9938488,-10.1299449,-17.749897,-16.91500527
8833,20251018,0100,1.78535211,5.662625577,-5.41893959,-7.837493099,-16.38087273,-15.58930749
8834,20251018,0200,-0.7310338,-2.315520494,-7.46399164,-10.81364439,-18.27971649,-17.42745257
8835,20251018,0300,1.20435762,3.828173428,-5.13817549,-7.429942794,-16.17378998,-15.38907208
8836,20251018,0400,-1.6084528,-5.094161273,-7.3000989,-10.58157058,-18.23915291,-17.38756893
8837,20251018,0500,-0.09754037,-0.3041239171,-5.47354412,-7.928959421,-16.73105621,-15.92643235
8838,20251018,0600,-0.13367219,-0.4199178268,-4.97953415,-7.211775247,-16.39394951,-15.59985668
8839,20251018,0700,-0.81035662,-2.56911432,-5.36946106,-7.786498448,-16.78775787,-15.98142763
8840,20251018,0800,-0.301736,-0.9554973368,-4.77336884,-6.919111469,-16.29535294,-15.50593171
8841,20251018,0900,0.53300995,1.696749207,-3.65010881,-5.279092745,-15.39123154,-14.63269577
8842,20251018,1000,0.51113302,1.626506645,-3.16702843,-4.573155022,-14.98855782,-14.24450165
8843,20251018,1100,1.70274794,5.399186578,-1.60836613,-2.282725435,-13.58101463,-12.88718178
8844,20251018,1200,1.05889845,3.36452492,-1.8885262,-2.703240783,-13.93524837,-13.22922119
8845,20251018,1300,0.09505885,0.3047988092,-2.27591491,-3.283194529,-14.43728447,-13.7139175
8846,20251018,1400,0.77942866,2.478177487,-1.28515208,-1.831535092,-13.61541748,-12.92267912
8847,20251018,1500,0.1959637,0.6243425908,-1.24374318,-1.780740689,-13.72762966,-13.03117298
8848,20251018,1600,-1.10215485,-3.497297898,-2.14342594,-3.115098826,-14.65120888,-13.92295164
8849,20251018,1700,-0.08545883,-0.2697724728,-0.86899137,-1.242243406,-13.51247215,-12.82555156
8850,20251018,1800,-0.33836266,-1.073796367,-0.88579059,-1.26814099,-13.44768429,-12.76445135
8851,20251018,1900,0.63918227,2.03188215,0.35474506,0.5599017942,-12.18479919,-11.5499397
8852,20251018,2000,0.28520733,0.9077450629,0.19054775,0.316611425,-12.15717125,-11.5269089
8853,20251018,2100,0.93587369,2.973306765,1.0253706,1.54690447,-11.20190525,-10.61097658
8854,20251018,2200,0.72737056,2.311856326,0.89248192,1.349946047,-11.13899994,-10.55431646
8855,20251018,2300,0.96256489,3.057909121,1.21743953,1.82900718,-10.642066,-10.07959732
8856,20251019,0000,-0.42758164,-1.357149777,0.06933062,0.1334011451,-11.6079092,-11.012194
8857,20251019,0100,-0.03904173,-0.1224292695,0.48068321,0.7400940127,-11.02955341,-10.45855385
8858,20251019,0200,-0.60862947,-1.932098438,0.03173873,0.07644439919,-11.34842491,-10.7673804
8859,20251019,0300,1.20771837,3.834073078,2.10325933,3.129986883,-9.30140114,-8.800045661
8860,20251019,0400,0.01977515,0.06421442834,1.23207569,1.843156972,-10.08154964,-9.55164785
8861,20251019,0500,-0.77366316,-2.456457291,0.70118386,1.056879993,-10.55683136,-10.00992095
8862,20251019,0600,-1.18407667,-3.756981029,0.4128162,0.6276839682,-10.8586483,-10.30062034
8863,20251019,0700,-1.04147148,-3.304927902,0.62979448,0.9451954191,-10.65343285,-10.10325558
8864,20251019,0800,-2.38732338,-7.544666646,-0.7545343,-1.0999192,-11.90866566,-11.31159624
8865,20251019,0900,2.15130281,6.810386844,3.49488258,5.164284602,-7.53618813,-7.108871315
8866,20251019,1000,4.14846087,12.97510972,5.42265749,7.988010758,-5.30734634,-4.970268884
8867,20251019,1100,3.28367472,10.33891964,4.72716761,6.970260426,-5.63425255,-5.284105318
8868,20251019,1200,2.27222729,7.19867517,3.79144931,5.596208989,-6.17951775,-5.807547467
8869,20251019,1300,3.94539714,12.36818626,5.54534245,8.161586288,-4.04459095,-3.759989064
8870,20251019,1400,4.91559076,15.28625823,6.65346861,9.774648522,-2.59823585,-2.373901994
8871,20251019,1500,4.67556143,14.57851259,6.73682928,9.895495095,-2.13884687,-1.934418278
8872,20251019,1600,4.56284904,14.24545321,7.07809019,10.39088918,-1.38312376,-1.212666522
8873,20251019,1700,5.84089756,18.00152071,8.82506943,12.90801437,0.85400426,0.929101641
8874,20251019,1800,5.99241924,18.43884526,9.76467419,14.25261115,2.14057946,2.159811532
8875,20251019,1900,2.70360422,8.556087624,7.51822472,11.03196864,0.2301244,0.3267112006
8876,20251019,2000,1.78508055,5.675647081,7.0533967,10.36083349,0.09064641,0.1910565866
8877,20251019,2100,0.93865198,2.999001947,6.44768572,9.483317433,-0.19285768,-0.08315284964
8878,20251019,2200,2.2582233,7.15668423,7.96644878,11.68236743,1.7003417,1.728209041
8879,20251019,2300,-0.57553554,-1.820063696,5.6512742,8.326661804,-0.33103749,-0.2211982855
8880,20251020,0000,-3.40656209,-10.70267429,2.96383286,4.389399142,-2.76727724,-2.558860803
8881,20251020,0100,-3.23335171,-10.16662721,2.90613079,4.304752446,-2.56839061,-2.370819854
8882,20251020,0200,0.07011617,0.2338460834,5.87544918,8.654374754,0.71986991,0.7780785887
8883,20251020,0300,5.94967794,18.29740601,11.51123238,16.73095042,6.79588509,6.598969331
8884,20251020,0400,6.68115234,20.37825189,12.39673805,17.97193683,8.03260422,7.78386449
8885,20251020,0500,8.78936577,26.01655115,14.52018547,20.89735191,10.62623692,10.27198755
8886,20251020,0600,8.98739052,26.53468315,15.24057579,21.87818177,11.75433445,11.35463278
8887,20251020,0700,7.4142251,22.44583389,14.33921242,20.66236618,11.27172756,10.88962561
8888,20251020,0800,6.0664196,18.7048084,13.6664753,19.74754449,11.00392532,10.63074625
8889,20251020,0900,4.67536306,14.64929865,12.78081703,18.53075078,10.52384949,10.16756786
8890,20251020,1000,2.69577384,8.602639905,11.46733475,16.70285197,9.61220646,9.290391781
8891,20251020,1100,2.75846839,8.769931415,12.28680134,17.85096977,10.8343277,10.46277451
8892,20251020,1200,0.76318753,2.455765569,11.25293064,16.40805642,10.16806602,9.822030384
8893,20251020,1300,1.22814,3.904510497,12.21677113,17.75958338,11.49773788,11.0988171
8894,20251020,1400,1.00473368,3.193709969,12.07193375,17.56119774,11.69045067,11.28376898
8895,20251020,1500,0.38880816,1.237213673,11.45182419,16.69685097,11.40928555,11.0136111
8896,20251020,1600,-1.61094689,-5.105579649,9.17226696,13.47009104,9.47521687,9.155794682
8897,20251020,1700,-3.03927922,-9.573019095,7.17497826,10.59807995,7.79166555,7.539683226
8898,20251020,1800,0.10239265,0.3298651431,9.59997845,14.0811371,10.51678753,10.15515574
8899,20251020,1900,-0.39847824,-1.261981937,8.68623161,12.7755473,9.98212337,9.64118675
8900,20251020,2000,0.88252509,2.806995107,9.5272646,13.97797471,11.15443611,10.76690896
8901,20251020,2100,-1.4897747,-4.720574928,6.97686911,10.31178447,8.97963715,8.67799556
8902,20251020,2200,-0.32803833,-1.037571195,7.63206339,11.25866296,9.92454815,9.584991295
8903,20251020,2300,-1.41292763,-4.477202197,6.2507987,9.257124554,8.87861633,8.581071903
8904,20251021,0000,-1.51600087,-4.802760143,5.63719034,8.363153446,8.5754261,8.290259186
8905,20251021,0100,-3.68904757,-11.56982343,2.89698744,4.346890736,6.16128206,5.974613463
8906,20251021,0200,-4.64556885,-14.45926887,1.17503464,1.807712702,4.74225283,4.613249749
8907,20251021,0300,-6.10853052,-18.73051034,-1.02156484,-1.437211255,2.85671496,2.804766965
8908,20251021,0400,-11.00218105,-31.25414489,-6.7238183,-9.804152147,-2.62630582,-2.451294692
8909,20251021,0500,-10.76216221,-30.69169017,-7.87423992,-11.47124478,-3.58214664,-3.368330928
8910,20251021,0600,-7.9216609,-23.66534962,-6.38125944,-9.307949736,-1.85448742,-1.712289026
8911,20251021,0700,-6.13373041,-18.7278091,-6.03233719,-8.798143038,-0.98996812,-0.8815869374
8912,20251021,0800,-6.89927721,-20.88311236,-8.05753708,-11.73533406,-2.76962018,-2.587335823
8913,20251021,0900,-5.21705914,-16.07899338,-7.93578672,-11.56179157,-2.38690138,-2.22100418
8914,20251021,1000,-0.31294936,-0.9237530113,-4.48870802,-6.549254644,1.33818042,1.347475076
8915,20251021,1100,1.01448321,3.264765102,-4.321033,-6.308460093,1.85283685,1.839160805
8916,20251021,1200,2.67777896,8.479504142,-3.42898226,-5.000866389,3.01090908,2.947538745
8917,20251021,1300,1.25587583,4.003171684,-5.29640961,-7.739333409,1.3492595,1.353406732
8918,20251021,1400,18.52393913,43.74204311,12.19983673,17.72099282,18.4215889,17.75904601
8919,20251021,1500,21.63511086,46.56848291,17.11465645,24.38624386,23.24619293,22.43763193
8920,20251021,1600,15.59628201,40.00779765,12.94962215,18.76949392,19.66451645,18.96670221
8921,20251021,1700,10.98700619,31.43635669,9.99812412,14.63353653,17.17802811,16.56630717
8922,20251021,1800,9.30335617,27.51031868,9.77492905,14.31791139,17.14852333,16.54018988
8923,20251021,1900,6.35568714,19.69646178,8.51192188,12.51410464,16.13387108,15.56340076
8924,20251021,2000,-0.15344451,-0.2486503684,3.66637778,5.469425805,11.61055279,11.21074981
8925,20251021,2100,-1.08687127,-3.252568701,3.6622436,5.463366727,11.60726357,11.20845616
8926,20251021,2200,-10.14941883,-29.20803514,-4.69283962,-6.842653044,3.39974713,3.333734115
8927,20251021,2300,-13.68071175,-36.61942146,-8.25959873,-12.02600163,-0.27278298,-0.1858760493
8928,20251022,0000,-14.9737463,-38.85134581,-9.63526249,-13.99645256,-1.74374032,-1.595686152
8929,20251022,0100,-11.48552704,-32.19704116,-7.79603195,-11.35494275,0.06857952,0.1411296957
8930,20251022,0200,-9.99662018,-28.82074044,-8.53914452,-12.42464049,-0.69180757,-0.5875245017
8931,20251022,0300,-7.95022535,-23.67124718,-8.47770119,-12.33666634,-0.58075315,-0.4811385629
8932,20251022,0400,-4.31292152,-13.31981418,-6.58950806,-9.607751527,1.38294458,1.400372017
8933,20251022,0500,-4.90722609,-15.13747107,-8.70965672,-12.66995633,-0.76912546,-0.6617643951
8934,20251022,0600,-4.12914658,-12.84595669,-9.45025253,-13.72779799,-1.65347469,-1.508796887
8935,20251022,0700,-1.18988132,-3.731878698,-7.6680069,-11.16487471,-0.07982387,-0.0008839166763
8936,20251022,0800,-0.44421986,-1.404998947,-7.86330223,-11.445837,-0.62734002,-0.5267188835
8937,20251022,0900,-1.31616545,-4.173972291,-8.82331848,-12.82666571,-2.03108621,-1.874249698
8938,20251022,1000,-2.62531066,-8.28657356,-9.9826622,-14.48155677,-3.63690972,-3.415970053
8939,20251022,1100,-2.9503839,-9.295348505,-10.10581112,-14.65544255,-4.22732592,-3.984670458
8940,20251022,1200,-0.22207007,-0.6994685512,-7.51063347,-10.93178735,-1.96494389,-1.817074318
8941,20251022,1300,3.36337996,10.58120417,-3.77914381,-5.488393729,1.44344735,1.447476041
8942,20251022,1400,3.86491561,12.11941114,-2.79102373,-4.036448049,2.10216165,2.077402934
8943,20251022,1500,1.19276226,3.797787513,-5.09942961,-7.425680707,-0.56404936,-0.4797653577
8944,20251022,1600,0.17077804,0.5552579726,-5.72701836,-8.343517067,-1.52728856,-1.403524184
8945,20251022,1700,-2.06499887,-6.524457983,-7.53251505,-10.96724943,-3.71253562,-3.499094809
8946,20251022,1800,-0.64709955,-2.042619249,-6.07038498,-8.845713994,-2.60368204,-2.436851523
8947,20251022,1900,-1.27390838,-4.029337975,-6.54080486,-9.530323005,-3.38006949,-3.181693742
8948,20251022,2000,-2.05575109,-6.494037434,-7.13228464,-10.38813776,-4.25775623,-4.023889683
8949,20251022,2100,-4.37685156,-13.64757254,-9.08730698,-13.20529235,-6.56833029,-6.240546262
8950,20251022,2200,-4.26477432,-13.30661487,-8.80722523,-12.80344846,-6.61379099,-6.284169844
8951,20251022,2300,-2.11177206,-6.661525689,-6.72062397,-9.791647796,-4.87782764,-4.619024536
8952,20251023,0000,-0.22682665,-0.7024792483,-5.17709637,-7.542325473,-3.63857794,-3.431044594
8953,20251023,0100,1.75033295,5.556425916,-3.4797585,-5.055046354,-2.24608922,-2.096439995
8954,20251023,0200,3.12950158,9.86172403,-2.03139019,-2.924015518,-1.05479228,-0.9547512571
